id,fonte,titulo,empresa,descricao,requisitos,senioridade,area,remoto,fit_percentual,url,data_coleta,origem_coleta
1,LinkedIn,Fraud Data Analyst - Pleno,Cora,"Das 21 milhões de empresas do Brasil, 93% são pequenos e médios negócios e, apesar de serem responsáveis por ⅓ do PIB do país e 60% dos empregos, as pequenas e médias empresas (PMEs) não são o foco da maioria das instituições financeiras.
Isso muda com a Cora, banco digital criado exclusivamente para apoiar PMES. Com 5 anos de existência, já somamos mais de 1 milhão de clientes e 300 pessoas trabalhando de forma remota em vários lugares do Brasil. ","Fluência em SQL e autonomia no uso de Python ou R para manipulação e análise de grandes bases de dados. 
Experiência com ferramentas de visualização (Looker, Tableau ou similares) para monitoramento de KPIs de risco em tempo real. 
Conhecimento em fundamentos de Machine Learning aplicados à detecção de anomalias e padrões comportamentais. 
Interesse genuíno e capacidade técnica para explorar IA (LLMs e IA Generativa) para otimizar processos analíticos e de detecção. 
Capacidade de extrair e criar variáveis (features) a partir de dados brutos de transações e comportamento para alimentar regras e modelos de risco. 
Capacidade de comunicação analítica para traduzir dados complexos em estratégias claras para liderança e parceiros de negócio. 
Raciocínio lógico aguçado e foco em resolução de problemas complexos. 
Pacote Office Avançado. ",pleno,Ciencia de Dados,sim,75,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4407603820&discover=recommended&discoveryOrigin=JOBS_HOME_JYMBII,07/07/2026,Manual
2,LinkedIn,Data science,hire fide,"We are hiring for one of our clients, seeking a Data Scientist to work on a contract basis. The role involves developing and deploying machine learning models to solve business problems. You will collaborate with cross-functional teams to deliver data-driven insights and solutions.","• Proficiency in Python, including libraries such as Pandas, NumPy, and Scikit-learn.
• Experience with machine learning frameworks like TensorFlow or PyTorch.
• Strong SQL skills for querying and manipulating large datasets.
• Familiarity with data visualization tools such as Matplotlib or Tableau.
• Ability to work independently and manage multiple priorities in a fast-paced environment.",junior,Ciencia de Dados,sim,60,https://www.linkedin.com/jobs/search/?alertAction=viewjobs&currentJobId=4436980766&distance=25&f_E=3&f_TPR=a1783092779-&geoId=107631021&keywords=Cientista%20de%20dados&location=35570-000%2C%20Formiga%2C%20Minas%20Gerais%2C%20Brasil&origin=JOB_SEARCH_PAGE_JOB_FILTER&sortBy=R,05/07/2026,Manual
3,LinkedIn,Pessoa Cientista de Dados - Vaga afirmativa para pessoas negras,Artefact,"Nós da Artefact LatAm acreditamos e vivemos uma cultura com base na empatia!

Um ambiente de trabalho saudável é um lugar onde todas as vozes são ouvidas, respeitadas e valorizadas.

Temos como nosso compromisso a construção de um ambiente mais diverso e inclusivo, porque a empatia é para todas as pessoas, independentemente de etnia, cor, gênero, orientação sexual, identidade de gênero, deficiência ou crença religiosa.

Queremos conosco mentes e corações incríveis! Venha ser Artefact!","Ter cursado um curso de graduação em ciência de dados, aprendizado de máquina, matemática, ciência da computação, estatística, engenharia, economia ou uma área relacionada.

Desejável um primeiro conhecimento em estatística e programação (Python/R).
Curiosidade: você está sempre buscando soluções inovadoras para seus clientes, você está envolvido em toda a cadeia de valor
Colaboração: o compartilhamento de conhecimento é essencial para você e você participa ativamente da difusão de informações dentro da Artefact
Empreendedorismo: você traz soluções, novas ideias, inovações",junior,Ciencia de Dados,sim,80,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4436906037&discover=recommended&discoveryOrigin=JOBS_HOME_JYMBII,04/07/2026,Manual
4,LinkedIn,Cientista de Dados - Trabalho Remoto,BairesDev,"Há mais de 15 anos, a BairesDev® é líder em projetos tecnológicos. Entregamos soluções inovadoras para gigantes como Google e Rolls-Royce e as startups mais inovadoras do Vale do Silício.


Temos uma equipe diversa de mais de 4.000 profissionais formada pelo Top 1% dos talentos de tecnologia do mundo, trabalhando remotamente em cargos de impacto global.


Ao se candidatar para este cargo, você está dando o primeiro passo em um processo que vai além do comum. Nosso objetivo é alinhar suas paixões, habilidades, e expectativas às nossas vagas, colocando você no caminho para desenvolver uma carreira de sucesso excepcional.


Cientista de Dados na BairesDev


Como Cientista de Dados na BairesDev, você irá utilizar técnicas de análise de dados e machine learning para resolver problemas complexos de negócios. Você transformará dados brutos em insights significativos, desenvolverá e implementará modelos preditivos, e colaborará com equipes multifuncionais para implementar soluções baseadas em dados que geram valor comercial e impulsionam a tomada de decisões estratégicas.
","- 3+ anos de experiência na aplicação de técnicas de ciência de dados a problemas do mundo real.
- Experiência com linguagens de programação comumente usadas em ciência de dados (Python, R, etc.).
- Conhecimento de algoritmos de machine learning e análise estatística.
- Familiaridade com ferramentas e técnicas de visualização de dados.
- Experiência com SQL e consultas de banco de dados.
- Capacidade de traduzir conceitos técnicos complexos para stakeholders não técnicos.
- Inglês avançado.
",junior,Ciencia de Dados,sim,60,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4434133377&discover=recommended&discoveryOrigin=JOBS_HOME_JYMBII,05/07/2026,Manual
5,LinkedIn,ciencia de dados pricing,pricing,"A RD Saúde é uma empresa líder no mercado brasileiro de farmácias. Com as nossas marcas Raia e Drogasil, temos mais de 3.000 unidades espalhadas por todo o país e mais de 55 mil funcionários(as) empenhados(as) em cuidar de perto da saúde e bem-estar das pessoas em todos os momentos da vida.


Até 2030, queremos ser o grupo que mais contribui para uma sociedade mais saudável. Para isso, entendemos que o nosso compromisso vai além do cuidado com a saúde individual. É preciso cuidar das pessoas, dos negócios e do planeta.","• Ensino superior completo ou em andamento nas áreas de Exatas ou Tecnologia, como Estatística, Engenharia, Física, Matemática, Ciência da Computação, Sistemas de Informação ou áreas correlatas;

• Conhecimento em lógica de programação;

• Conhecimento em técnicas de aprendizado de máquina (Machine Learning);

• Experiência com análise exploratória e visualização de dados;

• Conhecimento em Python e SQL;

• Familiaridade com bibliotecas de análise, modelagem e visualização de dados, como Pandas, Scikit-learn, Matplotlib, • Seaborn e XGBoost;

• Capacidade analítica e interesse em resolver problemas por meio de dados;

• Não é necessária experiência profissional prévia, sendo consideradas experiências acadêmicas, projetos universitários, iniciação científica, trabalhos de conclusão de curso e projetos pessoais relacionados à área.

",junior,Ciencia de Dados,sim,75,https://rdsaude-corporativo.gupy.io/jobs/11578256,05/07/2026,Manual
6,LinkedIn,Analista De Implantação RM TOTVS – TAA (Aprovações E Atendimentos),RM TOTVS,"Buscamos profissional com experiência em implantação, parametrização e sustentação do módulo TAA (TOTVS Aprovações e Atendimentos).
Responsabilidades:
• Atuar na implantação, parametrização, revitalização, sustentação, integração, apoio e acompanhamento do módulo TAA;
• Parametrizar e sustentar processos de alçadas e etapas de aprovações;
• Apoiar usuários e acompanhar fluxos de atendimento e aprovações;
• Garantir boas práticas na implantação e sustentação do módulo.","• Experiência com projetos de implantação no módulo TAA;
• Ensino superior completo em Sistemas de Informação, Desenvolvimento de Sistemas ou áreas correlatas;
• Vivência com parametrização e sustentação de sistemas;
• Perfil analítico, consultivo e boa comunicação.
• Experiência com RM TOTVS;
• Conhecimento em fluxos de aprovação e atendimento.",junior,Fora de Area,nao,19,https://www.infojobs.com.br/vacancydetail.aspx?iv=11616229,05/07/2026,Manual
7,LinkedIn,Telemarketing Receptivo Área Da Saúde- BH - Manhã E Tarde,Empresa confidencial,"Se você é apaixonado por ajudar, acolher e transformar a experiência das pessoas por meio de um atendimento humanizado, essa oportunidade pode ser o próximo passo da sua carreira.
Estamos em busca de profissionais empáticos, comunicativos e com inteligência emocional para atuar no atendimento receptivo aos beneficiários de plano de saúde. Aqui, você terá um papel essencial ao oferecer suporte, orientação e soluções com respeito, cuidado e excelência em momentos que exigem sensibilidade e atenção.
Se você acredita que ouvir com atenção, compreender as necessidades das pessoas e agir com empatia faz toda a diferença, queremos conhecer você!","Ter 18 anos ou mais;
Ensino Médio completo;
Boa comunicação verbal;
Conhecimentos básicos de informática e digitação;
Inteligência emocional, empatia e facilidade para lidar com diferentes perfis de clientes;
Fácil acesso à unidade Prado – Belo Horizonte/MG.",junior,Fora de Area,nao,14,https://www.infojobs.com.br/vaga-de-telemarketing-receptivo-area-da-saude-bh-manha-tarde-em-minas-gerais__11783071.aspx,05/07/2026,Manual
8,LinkedIn,analista de dados,prosa,"Se você tem perfil autônomo, gosta de transformar dados em decisões estratégicas e tem curiosidade para aplicar novas tecnologias no dia a dia, essa oportunidade pode ser para você.

Buscamos uma pessoa para ser peça-chave no nosso time de Dados, desenvolvendo nossa plataforma e consolidando uma cultura data-driven forte. "," Desenvolver, manter e otimizar dashboards, relatórios e visualizações de dados de alto impacto;
 Utilizar ferramentas de análise, modelagem e técnicas estatísticas para identificar tendências e insights acionáveis;
 Atuar com autonomia junto a equipes multidisciplinares, traduzindo dores de negócio em soluções de dados;
 Garantir a qualidade, consistência e integridade dos dados através de validações e testes rigorosos;
 Utilizar ferramentas de Inteligência Artificial generativa para otimizar fluxos de trabalho;
 Contribuir para a governança e disseminação da cultura de dados na empresa.",junior,Analista de Dados,sim,80,https://lnkd.in/g46YbmBJ,05/07/2026,Manual
9,LinkedIn,suporte de tecnologia,Stefanini, área de suporte de tecnologia.,"Manutenção de hardware e softwares;
Atendimento ao usuário e suporte;
Ensino nível médio ou técnico;
CNH Ativa B;
Disponibilidade para viagens",junior,Fora de Area,nao,15,https://www.infojobs.com.br/empregos.aspx?palabra=ti&poblacion=5204780&iv=11767358,05/07/2026,Manual
10,LinkedIn,Cientista de Dados,bradesco,"A gente acredita no poder da confiança. Confiança que aproxima, orienta e transforma a vida das pessoas no dia a dia. Entrar no Bradesco é fazer parte de um momento real de transformação. Um ambiente que combina a solidez de uma história construída ao longo de décadas com a evolução constante de quem está sempre olhando para frente. Aqui, você encontra espaço para aprender, crescer e assumir protagonismo na sua trajetória, com apoio, estrutura e oportunidades que acompanham o seu desenvolvimento. Mais do que trabalhar em uma grande instituição, é sobre fazer parte de um time que impacta milhões de pessoas, contribui para o desenvolvimento do país e constrói, todos os dias, um futuro mais acessível e sustentável para a sociedade.","·       Formação superior completa em áreas quantitativas (Estatística, Matemática, Engenharia, Ciência de Dados, Economia ou correlatas);  

·       Domínio de modelagem estatística e machine learning; 

·       Atuação com Python e SQL; 

·       Conhecimento em data quality, data wrangling e modelagem de dados; 

·       Vivência em desenvolvimento de modelos analíticos; 

·       Atuação prévia com ambientes cloud (preferencialmente Microsoft Azure e Databricks). ",junior,Ciencia de Dados,nao,80,https://bradesco.csod.com/ux/ats/careersite/1/home/requisition/86911?c=bradesco,05/07/2026,Manual
11,LinkedIn,Engenheiro(a) de Dados,Rox Partner,"Quer trabalhar com projetos de dados de alto impacto usando Google Cloud Platform e fazer parte de uma empresa certificada GPTW? Essa vaga pode ser pra você!
A Rox Partner está em busca de um(a) Engenheiro(a) de Dados Pleno para desenvolver pipelines escaláveis, soluções de ETL/ELT e arquiteturas de dados modernas, atuando diretamente em projetos estratégicos para nossos clientes.
","Experiência como Engenheiro(a) de Dados em ambiente cloud
  Domínio de GCP (BigQuery, Dataflow, Pub/Sub, Cloud Storage, Cloud Functions/Cloud Run)
  Sólidos conhecimentos em SQL, Python, ETL/ELT e modelagem de dados
 Vivência com Data Warehouse, Data Lake e metodologias ágeis",pleno,Engenharia de Dados,sim,70,https://www.linkedin.com/posts/jaquelinerodrigues001_vagas-dataengineer-engenhariadedados-share-7477840009790865408-h0ok/?utm_source=share&utm_medium=member_desktop&rcm=ACoAADEQBxwBRrUJF4Xg1E1AY91i_ZtG7OiB4Rk,07/07/2026,Manual
12,LinkedIn,Analista de Dados e IA Pleno,Getronics,"A Getronics é líder global em soluções de tecnologia, com uma equipe de mais de 4.000 colegas em 22 países, fornecendo serviços abrangentes de ponta a ponta em todo o mundo.
Temos o compromisso de oferecer um atendimento excepcional ao cliente, para permitir que eles se concentrem em seus principais pontos fortes, enquanto confiam suas necessidades de TI à Getronics.
Temos uma oportunidade incrível para você se juntar à nossa equipe, na seguinte vaga: Analista de Dados e IA Pleno.","Power BI ou ferramentas similares de Business Intelligence;
Python para automação de processos e integração com APIs;
Desenvolvimento Web;
Integração e consumo de APIs REST;
Análise de dados, indicadores e geração de relatórios;
Conhecimento em automação de processos.
",pleno,Analista de Dados,sim,60,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4426422867,10/07/2026,Manual
13,LinkedIn,CIENTISTA DE DADOS PLENO | FOCO EM IA GENERATIVA,LOCALIZA&CO,"Estar em constante evolução nos trouxe até aqui. Ao lado de talentos e habilidades múltiplas nos conectamos em busca da nossa motivação: construir o futuro da mobilidade sustentável. É por meio da valorização da individualidade de cada um que impulsionamos o nosso movimento para conquistar resultados extraordinários, desenvolver nossas operações e criar soluções para os nossos clientes.

Somos apaixonados por nossa história, por nossas ideias e pela capacidade de realizá-las. Sabemos que juntos, todos vamos mais longe.

É assim que conectamos a Localiza&Co com o futuro.
","Experiência sólida em estatística aplicada, experimentação e análise de dados;
Domínio de testes A/B e quase-experimento, experimentos multivariados, métodos de inferência causal;
Conhecimentos avançados em modelos estatísticos, Machine Learning e análise bayesiana;
Proficiência em Python e SQL;
Capacidade de traduzir conceitos estatísticos complexos em insights acionáveis para o negócio;
Experiência com grandes volumes de dados e ferramentas analíticas;
+5 anos de experiência comprovada em ciência de dados, estatística aplicada ou áreas correlatas.
",pleno,Ciencia de Dados,sim,65,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4435614143&start=24,10/07/2026,Manual
14,LinkedIn,Desenvolvedor Python - RJ,Innolevels,"Estamos em busca de um Desenvolvedor Python Sênior com forte atuação em engenharia e processamento de dados, possuindo sólida experiência em Python avançado, SQL e ambientes analíticos. Esse profissional atuará no desenvolvimento, manutenção e otimização de pipelines e rotinas de dados, contribuindo para a evolução de soluções escaláveis e de alta performance."," Experiência sólida com Python avançado;
 Domínio de SQL para desenvolvimento e otimização de consultas;
 Vivência com manipulação, processamento e integração de dados;
 Conhecimento em modelagem e análise de dados;",junior,Desenvolvimento,nao,19,https://www.linkedin.com/jobs/collections/recommended/?currentJobId=4435626093&start=48,10/07/2026,Manual
15,indeed,Analista de Power BI e Visualização de Dados,Pantheon Inc,"Estamos em busca de um(a) Analista de Power BI e Visualização de Dados para atuar na construção, manutenção e evolução de dashboards estratégicos e relatórios analíticos que suportam a tomada de decisão do negócio.

Esta posição tem como principal objetivo atender às demandas atuais e futuras da área relacionadas à visualização de dados, exigindo um profissional com sólida experiência em Power BI, capaz de atuar com autonomia na modelagem de dados, desenvolvimento de indicadores, criação de dashboards executivos e transformação de dados complexos em informações claras e acionáveis.

Além da forte expertise em Power BI, o profissional atuará em um ambiente moderno de dados utilizando Snowflake e Databricks, colaborando com equipes globais e stakeholders internacionais.","Graduação em Ciência de Dados, Ciência da Computação, Estatística ou áreas correlatas.
Mínimo de 3 anos de experiência em Visualização de Dados e Business Intelligence.
Experiência sólida e comprovada em Power BI, incluindo desenvolvimento de dashboards, modelagem de dados e criação de indicadores.
Experiência prática com Snowflake.
Experiência prática com Tableau.
Experiência prática com Databricks.
Inglês avançado para conversação, com capacidade de interação frequente com equipes e stakeholders globais.
Conhecimento em modelagem de dados.
Conhecimento em processos ETL.
Experiência na construção de relatórios executivos e dashboards voltados para tomada de decisão.",junior,Analytics/BI,sim,50,,10/07/2026,Manual
16,Adzuna,Cientista de Dados Júnior,,"Cientista de Dados Júnior - Contribuindo no desenvolvimento, validação, controle, documentação e implementação de soluções analíticas e projetos de dados, desde a sua concepção até a fase de acompanhamento e melhoria contínua, utilizando ferramentas como sql, python e power platform para apoiar a tomada de decisão e atender às necessidades das áreas de negócio.",,Júnior,Ciencia de Dados,Não identificado,80,https://www.adzuna.com.br/details/5735613824?utm_medium=api&utm_source=17cb7e5a,2026-07-16,API Adzuna
17,Adzuna,Cientista de Dados Júnior,Grupo Aposta Ganha,"SOBRE NÓS Com mais de 10 anos de trajetória, somos uma empresa 100% brasileira que une a inovação de uma equipe jovem e dinâmica com as tradições que nos definem. Nosso foco é proporcionar experiências excepcionais no setor de apostas esportivas e jogos online, valorizando a ética e sempre com o compromisso de entregar qualidade e transparência aos nossos clientes. Estamos em busca de um(a) Cientista de Dados Júnior. Se você está iniciando sua carreira em Cientista de dados , tem vontade de apr…",,Júnior,Ciencia de Dados,Não identificado,80,https://www.adzuna.com.br/details/5742509582?utm_medium=api&utm_source=17cb7e5a,2026-07-16,API Adzuna
18,Adzuna,Cientista de Dados Júnior,Alelo,"Description: Estamos entre as 150 melhores empresas para se trabalhar pelo oitavo ano consecutivo. São 8 milhões de usuários, mais de 500 mil estabelecimentos comerciais afiliados, 100 mil empresas clientes, 350 milhões de refeições por ano e 55 milhões de transações por mês. Oferecemos os melhores benefícios do mercado e fazemos questão de também promover a melhor experiência profissional para quem ajuda a construir nossa história de sucesso: nosso time! Aqui a gente evoluí com as trocas, se i…",,Júnior,Ciencia de Dados,Não identificado,80,https://www.adzuna.com.br/details/5801670317?utm_medium=api&utm_source=17cb7e5a,2026-07-16,API Adzuna
19,Adzuna,Cientista de Dados Júnior,Volvo Group,"O transporte está no centro da sociedade moderna. Já pensou em usar sua experiência para moldar soluções sustentáveis de transporte e infraestrutura para o futuro? Se você busca fazer a diferença em escala global, trabalhando com tecnologias de ponta e as equipes mais colaborativas, então podemos ser a combinação perfeita. O que você fará por aqui?: Na Volvo Financial Services você contribuirá com a transformação de nossa empresa, da indústria de transporte e da sociedade como um todo. Como par…",,Júnior,Ciencia de Dados,Não identificado,80,https://www.adzuna.com.br/details/5797247495?utm_medium=api&utm_source=17cb7e5a,2026-07-16,API Adzuna
20,Adzuna,Cientista de Dados Júnior,EY,"A EY é líder global em serviços de Auditoria, Impostos, Transações Corporativas e Consultoria. Desenvolvemos líderes de excelência e, unidos por valores pautados pela ética e pelo compromisso constante com a qualidade, contribuímos para gerar confiança no mercado de capitais e em economias em todo o mundo. Dessa forma, exercemos um papel crítico na construção de um mundo de negócios melhor para nossos profissionais, nossos clientes e nossas comunidades. Quase 35.000 profissionais especializados…",,Júnior,Ciencia de Dados,Não identificado,80,https://www.adzuna.com.br/details/5803783573?utm_medium=api&utm_source=17cb7e5a,2026-07-16,API Adzuna
21,Adzuna,Cientista de Dados Junior,Unicred,"Description Todas as pessoas candidatas qualificadas serão consideradas para nossa vaga, sem distinção de etnia, religião, orientação sexual, identidade de gênero, idade, nacionalidade ou deficiência. Promovemos constantemente uma cultura voltada para inclusão da diversidade, incentivando nossas pessoas colaboradoras a contribuírem com o seu melhor. Nosso bem mais precioso são as pessoas, por isso a Unicred do Brasil promove a igualdade nas suas oportunidades! Nosso modelo de trabalho na Unicre…",,Júnior,Ciencia de Dados,Não identificado,80,https://www.adzuna.com.br/details/5778291133?utm_medium=api&utm_source=17cb7e5a,2026-07-16,API Adzuna
22,Adzuna,Cientista de Dados Junior,Genial Investimentos,"Buscamos profissionais que tenham vontade de crescer, colocar a mão na massa e fazer acontecer. Vivemos um momento único, recheado de desafios e oportunidades para agregar ainda mais valor aos nossos clientes. Se você tem esse perfil e essa ambição, inscreva-se nesta vaga e junte-se a nós para construir o futuro do mercado financeiro. VemSerGenial Responsabilidades e atribuições - Compor um time de ciência de dados com foco em: analisar dados, propor modelos, implementar soluções, avaliar os re…",,Júnior,Ciencia de Dados,Não identificado,80,https://www.adzuna.com.br/details/5800277992?utm_medium=api&utm_source=17cb7e5a,2026-07-16,API Adzuna
23,Adzuna,Cientista de Dados Júnior,Datarisk,"Principais atividades: - Atuar na construção de modelos preditivos utilizando técnicas de machine learning; - Desenvolver soluções para encantar os clientes e alavancar os resultados da empresa; Buscamos alguém com: - Apaixonado por dados; - Conhecimento em modelos preditivos e técnicas de Machine Learning; - Experiência com linguagens Python e R, além de conhecimento em bibliotecas para ciência e análise de dados; - Conhecimento em análise de dados utilizando ferramentas open source; - Conheci…",,Júnior,Ciencia de Dados,Não identificado,80,https://www.adzuna.com.br/details/5801721590?utm_medium=api&utm_source=17cb7e5a,2026-07-16,API Adzuna
24,Adzuna,Cientista de Dados Júnior,GOL Linhas Aéreas,"Estamos em busca de profissionais com experiência em dados para integrar nosso Time de Águias. Se você busca desafios e um ambiente inclusivo, diverso e estimulante, essa é a oportunidade certa para decolar na sua carreira! Responsabilidades e atribuições Os desafios que aguardam por você no próximo destino são: - Realizar a sustentação e modelagem de projetos de Pesquisa Operacional; - Desenvolver e implementar modelos estatísticos e algoritmos de aprendizado de máquina para resolver problemas…",,Júnior,Ciencia de Dados,Não identificado,80,https://www.adzuna.com.br/details/5803797590?utm_medium=api&utm_source=17cb7e5a,2026-07-16,API Adzuna
25,Adzuna,Analista Cientista de Dados Júnior - Afirmativa Pessoas com Deficiência,Serasa,"Analista Cientista de Dados Júnior - Afirmativa pessoas com deficiência Full-time Employee Status: Regular Role Type: Home Department: Product Management Schedule: Full Time Company Description: A Serasa Experian é a primeira e a maior Datatech do Brasil. Líder em soluções de inteligência para análise de riscos e oportunidades, com foco nas jornadas de crédito, autenticação e prevenção à fraude. Com tecnologia de ponta, inovação e os melhores talentos, transforma a incerteza do risco na melhor …",,Júnior,Ciencia de Dados,Não identificado,80,https://www.adzuna.com.br/details/5800271161?utm_medium=api&utm_source=17cb7e5a,2026-07-16,API Adzuna
26,Adzuna,Analista Cientista de Dados Júnior - Afirmativa Pessoas com Deficiência,Serasa Experian,"Company Description A Serasa Experian é a primeira e a maior Datatech do Brasil. Líder em soluções de inteligência para análise de riscos e oportunidades, com foco nas jornadas de crédito, autenticação e prevenção à fraude. Com tecnologia de ponta, inovação e os melhores talentos, transforma a incerteza do risco na melhor decisão, ajudando pessoas a realizarem seus sonhos e empresas de todos os portes e segmentos a prosperarem. Temos 22.000 pessoas operando em 32 países e a cada dia estamos inv…",,Júnior,Ciencia de Dados,Não identificado,80,https://www.adzuna.com.br/details/5800270966?utm_medium=api&utm_source=17cb7e5a,2026-07-16,API Adzuna
27,Adzuna,Cientista de Dados,Digisystem,"PERFIL - Buscamos um(a) profissional altamente qualificado(a) para liderar projetos inovadores envolvendo Modelos de Linguagem de Grande Escala (LLMs). O(a) Cientista de Dados Sênior será responsável pelo desenvolvimento, otimização e aplicação de soluções baseadas em IA para atender a desafios de negócios complexos, combinando expertise técnica com habilidades estratégicas e liderança. Responsabilidades: Desenvolvimento e otimização de LLMs, incluindo arquitetura de modelos, RAG, fine-tuning e…",,Sênior,Ciencia de Dados,Não identificado,45,https://www.adzuna.com.br/details/5803727027?utm_medium=api&utm_source=17cb7e5a,2026-07-16,API Adzuna
28,Adzuna,Cientista de Dados Pleno,Pier Seguradora,"Sobre a posição: O que esperamos de você? Criar e aperfeiçoar modelos de pricing para produtos de seguros, garantindo precisão e competitividade. Responsabilidades: Desenvolver e implementar modelos estatísticos e algoritmos de machine learning para resolver problemas complexos de negócios; Criar e aperfeiçoar modelos de pricing para produtos de seguros, garantindo precisão e competitividade; Trabalhar, em parceria com o time de Data Analytics, análises exploratórias de dados para identificar t…",,Pleno,Ciencia de Dados,Não identificado,65,https://www.adzuna.com.br/details/5775416926?utm_medium=api&utm_source=17cb7e5a,2026-07-16,API Adzuna
29,Adzuna,Cientista de Dados Sênior | Remoto,,"RESPONSABILIDADES: Liderar soluções analíticas complexas e de alto impacto Definir métodos, métricas e estratégias de modelagem Conduzir e supervisionar pesquisas em novas técnicas de treinamento e uso de SLMs Trabalhar em parceria com engenheiros e desenvolvedores para colocar modelos em produção e estruturar APIs Atuar na definição de estratégias de dados e IA alinhadas aos objetivos de produto Comunicar resultados, limitações e recomendações para stakeholders não técnicos Contribuir para a f…",,Sênior,Ciencia de Dados,Sim,45,https://www.adzuna.com.br/details/5670225386?utm_medium=api&utm_source=17cb7e5a,2026-07-16,API Adzuna
30,Adzuna,Staff Data Scientist,Hiring,"Empresa de tecnologia em crescimento, com foco em soluções inovadoras voltadas para automação, inteligência artificial e transformação digital. Destaca-se pelo ambiente dinâmico, forte autonomia técnica e oportunidade de atuação próxima ao negócio, permitindo impacto direto na construção e evolução dos produtos. Descrição do cargo A Pessoa Staff Cientista de Dados atuará como referência técnica e estratégica em Ciência de Dados, apoiando múltiplos times e projetos. Esse profissional terá impact…",,Não identificado,Ciencia de Dados,Não identificado,80,https://www.adzuna.com.br/details/5563499471?utm_medium=api&utm_source=17cb7e5a,2026-07-16,API Adzuna
31,Adzuna,Analista Dados Júnior - Proadi - Projeto Aprimora SUS,BP,"Description Excelente porque somos plurais! Cada pessoa que compõe a BP tem uma história de vida, uma trajetória, uma visão de mundo. E ao somarmos essas visões, vemos os desafios que temos de outros ângulos trazendo novas respostas para as velhas perguntas, e ajudando a fazer novas perguntas. É dessa forma que a inovação está sempre presente, de uma forma prática, funcional e que melhora a vida das pessoas. E assim vamos engrandecendo o nosso jeito de ser BP. Responsibilities Este profissional…",,Júnior,Analista de Dados,Não identificado,55,https://www.adzuna.com.br/details/5794795098?utm_medium=api&utm_source=17cb7e5a,2026-07-16,API Adzuna
32,Adzuna,Analista de Dados Júnior,Employer RH,"Estamos em busca de um Analista de Dados Júnior para se juntar ao nosso time dinâmico e inovador. Como Analista de Dados Júnior, você será responsável por coletar, analisar e interpretar dados para fornecer insights valiosos que impulsionem as decisões estratégicas da empresa. Este cargo é ideal para alguém que tem uma paixão por dados e uma curiosidade insaciável para entender como eles podem ser utilizados para melhorar os processos e resultados da empresa. Principais responsabilidades: • Pro…",,Júnior,Analista de Dados,Não identificado,55,https://www.adzuna.com.br/details/5576503828?utm_medium=api&utm_source=17cb7e5a,2026-07-16,API Adzuna
33,Adzuna,Analista De Dados Júnior,Doutor-IE,"ANALISTA DE DADOS JÚNIOR Quer se candidatar a esta vaga? Descrição da Vaga Já pensou em começar (ou acelerar) sua carreira em um lugar que estimula a inovação todos os dias? A Doutor-IE é uma empresa referência em tecnologia automotiva no Brasil e, com muito orgulho, somos reconhecidos como uma das Melhores Empresas para Trabalhar em Santa Catarina, com premiação no ranking GPTW. Aqui, ser um Doctor é fazer parte de um time movido por propósito, inovação e entrega de valor real. Acreditamos em …",,Júnior,Analista de Dados,Não identificado,55,https://www.adzuna.com.br/details/5697638532?utm_medium=api&utm_source=17cb7e5a,2026-07-16,API Adzuna
34,Adzuna,Analista De Dados Junior,Ribeiro Veiculos,"ANALISTA DE DADOS JUNIOR Quer se candidatar a esta vaga? Descrição da Vaga Responsável pelas criações e análises de Power BI das empresas do Grupo Rivesa, com foco na qualidade dos dados e geração de informações estratégicas em todos os níveis da empresa. Além disso, realizar criação de fluxos através de sistemas de workflow, com foco na otimização dos processos, podendo ser através de demanda ou criações proativas. Requisitos Indispensáveis Ensino superior em andamento ou concluído em Administ…",,Júnior,Analista de Dados,Não identificado,55,https://www.adzuna.com.br/details/5703985496?utm_medium=api&utm_source=17cb7e5a,2026-07-16,API Adzuna
35,Adzuna,Analista de Dados Júnior,Grupo Aposta Ganha,"SOBRE NÓS Com mais de 10 anos de trajetória, somos uma empresa 100% brasileira que une a inovação de uma equipe jovem e dinâmica com as tradições que nos definem. Nosso foco é proporcionar experiências excepcionais no setor de apostas esportivas e jogos online, valorizando a ética e sempre com o compromisso de entregar qualidade e transparência aos nossos clientes. Estamos em busca de um(a) Analista de Dados Júnior. Se você está iniciando sua carreira na área de dados, tem vontade de aprender, …",,Júnior,Analista de Dados,Não identificado,55,https://www.adzuna.com.br/details/5742720512?utm_medium=api&utm_source=17cb7e5a,2026-07-16,API Adzuna
